Theta (deg),Phi (deg),Frequency (MHz),Gain (dBi),Return Loss (dB),Return Loss (deg),Return Loss Reference (dB),Return Loss Reference (deg),Insertion Loss (dB),Intertion Loss (deg),Absolute Gain (dBi),Insertion (deg)
0,0,8962,9.405376178,-12.79031658,-61.94177628,21.07272339,-26.81608009,-37.62368011,0,9.640032713,-137.2893219
0,0,8963,9.411768428,-12.79696274,-62.11016846,20.99193573,-7.453098774,-37.61462021,0,9.646056278,-139.9967957
0,0,8964,9.418913175,-12.80712128,-62.27919388,20.91819,11.89496517,-37.60471344,0,9.652638648,-142.7036133
0,0,8965,9.423349342,-12.82082939,-62.44869232,20.83943558,31.23375893,-37.5974884,0,9.65631813,-145.409256
0,0,8966,9.425949346,-12.83732605,-62.61815643,20.77656746,50.56398392,-37.5921402,0,9.658010857,-148.1138306
0,0,8967,9.431961062,-12.85130215,-62.78715515,20.71508408,69.88742065,-37.58348846,0,9.663256761,-150.816925
0,0,8968,9.432785017,-12.86109066,-62.95505524,20.66080856,89.2033844,-37.5802002,0,9.663545905,-153.5183258
0,0,8969,9.437338822,-12.86838055,-63.12156296,20.6140728,108.5111313,-37.57342529,0,9.667702241,-156.2178345
0,0,8970,9.438850243,-12.87196064,-63.2867775,20.55627441,127.809845,-37.57000351,0,9.669018721,-158.9157562
0,0,8971,9.438787213,-12.87118816,-63.45083237,20.49886894,147.0998077,-37.56851959,0,9.668997738,-161.6126709
0,0,8972,9.437803002,-12.86870956,-63.61403275,20.4187851,166.3805847,-37.5683136,0,9.668148498,-164.3083801
0,0,8973,9.438851566,-12.86763191,-63.77708435,20.27993965,-174.3505096,-37.56641006,0,9.669255771,-167.0028687
0,0,8974,9.436902701,-12.8637991,-63.94033813,20.22265816,-155.0936737,-37.56781769,0,9.667515833,-169.6963806
0,0,8975,9.435848776,-12.86291981,-64.10393524,20.22081375,-135.851059,-37.56862259,0,9.666509867,-172.3887939
0,0,8976,9.434195812,-12.86561012,-64.26851654,20.24920082,-116.6244125,-37.57029724,0,9.664710201,-175.0803986
0,0,8977,9.43236862,-12.87005806,-64.43385315,20.29172516,-97.41153717,-37.57239532,0,9.662640675,-177.7708282
0,0,8978,9.432947315,-12.87871647,-64.60012817,20.35323143,-78.21092987,-37.57231522,0,9.662748389,179.5397797
0,0,8979,9.434720203,-12.88663673,-64.76686859,20.39974594,-59.02478027,-37.5712471,0,9.664091314,176.8519592
0,0,8980,9.441373662,-12.89729214,-64.93377686,20.43933296,-39.84779739,-37.56548309,0,9.670167633,174.1654968
0,0,8981,9.456781663,-12.90338326,-65.10053253,20.47326469,-20.68080902,-37.55111313,0,9.685246383,171.4808197
0,0,8982,9.461230774,-12.90463638,-65.26675415,20.50284767,-1.525663733,-37.5477562,0,9.689627818,168.7973022
0,0,8983,9.465632628,-12.9032135,-65.43174744,20.52832603,17.61601067,-37.54439163,0,9.694106518,166.1150818
0,0,8984,9.471041679,-12.89394093,-65.59562683,20.54864883,36.74592972,-37.53985596,0,9.700017004,163.4339142
0,0,8985,9.475216482,-12.87773323,-65.75830078,20.58018112,55.86298752,-37.53628159,0,9.70507099,160.7541351
0,0,8986,9.482293766,-12.85811901,-65.9199295,20.61240005,74.96871948,-37.52942276,0,9.713216881,158.0753784
0,0,8987,9.48345555,-12.83388996,-66.08095551,20.64706993,94.06130219,-37.52798843,0,9.715705738,155.3979492
0,0,8988,9.487236907,-12.81217384,-66.24204254,20.68847656,113.1421967,-37.5233345,0,9.720683186,152.7214966
0,0,8989,9.484957185,-12.79311848,-66.40343475,20.73478127,132.2139893,-37.52403259,0,9.719458216,150.0467834
0,0,8990,9.481207061,-12.77860165,-66.56535339,20.78875923,151.2755127,-37.525383,0,9.716514912,147.3730316
0,0,8991,9.476583564,-12.76844501,-66.72824097,20.84999847,170.3294067,-37.52673721,0,9.712457598,144.7007751
0,0,8992,9.466493267,-12.76539803,-66.89215088,20.91051102,-170.624115,-37.53286743,0,9.702537428,142.0298157
0,0,8993,9.459507599,-12.76652431,-67.05714417,20.96683502,-151.5835114,-37.53543854,0,9.69548886,139.36026
0,0,8994,9.452498317,-12.77178192,-67.22299194,21.01395798,-132.5483246,-37.53781509,0,9.688186181,136.691864
0,0,8995,9.447155136,-12.78097534,-67.38933563,21.04733086,-113.5219193,-37.5385437,0,9.682330867,134.0250244
0,0,8996,9.438167805,-12.78996944,-67.55587769,21.0870018,-94.50229645,-37.54317093,0,9.672843612,131.3590088
0,0,8997,9.434561702,-12.79502106,-67.72236633,21.13702011,-75.49414063,-37.54290771,0,9.668957202,128.6937561
0,0,8998,9.442855952,-12.79540825,-67.88852692,21.24599075,-56.49826431,-37.53147125,0,9.677229982,126.0297318
0,0,8999,9.449649329,-12.79295921,-68.05361176,21.41897774,-37.51503372,-37.52249908,0,9.684159197,123.3669434
0,0,9000,9.454254993,-12.78542709,-68.21736908,21.56055069,-18.54403305,-37.51691437,0,9.689183144,120.7051239
0,0,9001,9.464902008,-12.77600384,-68.38039398,21.68183708,0.419047087,-37.5066452,0,9.700354542,118.045166
0,0,9002,9.475800427,-12.76907635,-68.54259491,21.77364349,19.36942482,-37.49732208,0,9.711639227,115.3864136
0,0,9003,9.491720341,-12.76335907,-68.70458984,21.86123085,38.31364822,-37.48393631,0,9.727878417,112.729393
0,0,9004,9.504473314,-12.76101875,-68.866745,21.92957687,57.25143814,-37.47443771,0,9.740762211,110.0737152
0,0,9005,9.514537902,-12.7672863,-69.02940369,21.99865723,76.17913818,-37.46810913,0,9.750476617,107.4186859
0,0,9006,9.521267325,-12.77550316,-69.19288635,22.05923653,95.08303833,-37.46535873,0,9.756747754,104.7646866
0,0,9007,9.52658591,-12.78789139,-69.35713196,22.11185074,113.9663086,-37.46402359,0,9.761377126,102.1124344
0,0,9008,9.53233406,-12.80239201,-69.52233124,22.18428802,132.8300323,-37.46202469,0,9.766321174,99.46114349
0,0,9009,9.533382726,-12.8188343,-69.68824005,22.32422066,151.6831055,-37.46425247,0,9.766461487,96.81095886
0,0,9010,9.532690018,-12.83252716,-69.85438538,22.38403893,170.525238,-37.46751022,0,9.765015082,94.1619339
0,0,9011,9.5342007,-12.84542942,-70.02043915,22.32685852,-170.6385193,-37.46767807,0,9.765817875,91.51463318
0,0,9012,9.534117922,-12.85386753,-70.18599701,22.2490406,-151.8103638,-37.46863174,0,9.765273334,88.86847687
0,0,9013,9.532648915,-12.8561573,-70.35055542,22.17578506,-132.9903717,-37.4703064,0,9.763679186,86.22346497
0,0,9014,9.533128963,-12.85329151,-70.51361084,22.10136223,-114.1788406,-37.46950912,0,9.764315867,83.58021545
0,0,9015,9.534834509,-12.8445158,-70.67510223,22.02656174,-95.37852478,-37.46710587,0,9.766501738,80.93857574
0,0,9016,9.532487251,-12.83227539,-70.83540344,21.95495415,-76.59199524,-37.4685173,0,9.764826151,78.29798889
0,0,9017,9.528835008,-12.81881428,-70.99484253,21.87654686,-57.82310486,-37.471138,0,9.761914872,75.65826416
0,0,9018,9.526831592,-12.80764294,-71.15393829,21.79434586,-39.07727051,-37.47215652,0,9.760528224,73.01987457
0,0,9019,9.51868863,-12.79639816,-71.31317902,21.70640182,-20.35229111,-37.47950363,0,9.753007776,70.38200378
0,0,9020,9.51382966,-12.78685379,-71.47303009,21.61143112,-1.640705705,-37.48389816,0,9.748678523,67.74551392
0,0,9021,9.516157281,-12.78107643,-71.63358307,21.49862862,17.06090927,-37.48154449,0,9.751327387,65.11049652
0,0,9022,9.514398741,-12.7785902,-71.79512024,21.36720467,35.75034332,-37.48368073,0,9.749707229,62.47639084
0,0,9023,9.512638183,-12.77702141,-71.95742798,21.21391296,54.43144608,-37.48615265,0,9.748034033,59.84364319
0,0,9024,9.51739353,-12.7784729,-72.12042236,21.05440712,73.10168457,-37.48237228,0,9.752708549,57.21240234
0,0,9025,9.518394219,-12.77930737,-72.28409576,20.91196251,91.76132965,-37.48254013,0,9.753662782,54.58233643
0,0,9026,9.515612152,-12.77728939,-72.44766998,20.78283691,110.4074173,-37.48661423,0,9.750993076,51.95414352
0,0,9027,9.515775057,-12.7725172,-72.61083221,20.6729908,129.0406036,-37.48779678,0,9.751421918,49.32707214
0,0,9028,9.513540962,-12.76405907,-72.77314758,20.56176567,147.6617279,-37.49135971,0,9.749659924,46.7016716
0,0,9029,9.512547693,-12.75330257,-72.93437958,20.48705482,166.2692413,-37.49359512,0,9.749268444,44.07686615
0,0,9030,9.506079984,-12.73961735,-73.09471893,20.43072128,-175.1401062,-37.50114822,0,9.743568657,41.45298004
0,0,9031,9.499681921,-12.72727394,-73.2542038,20.38746834,-156.5697174,-37.50843048,0,9.737865417,38.83023453
0,0,9032,9.493480172,-12.71427536,-73.41301727,20.338377,-138.0174561,-37.51537323,0,9.73239763,36.208992
0,0,9033,9.485376349,-12.7034626,-73.5717392,20.29279709,-119.4811859,-37.52415848,0,9.724906117,33.58906174
0,0,9034,9.48306439,-12.69446373,-73.73070526,20.23292542,-100.9626236,-37.5271759,0,9.723104981,30.97006607
0,0,9035,9.478777267,-12.688941,-73.89038849,20.14200401,-82.45627594,-37.53227615,0,9.719131911,28.3527298
0,0,9036,9.477401301,-12.68812084,-74.05086517,20.0274868,-63.96300125,-37.53465652,0,9.717802621,25.73698425
0,0,9037,9.474579803,-12.68894958,-74.2124939,19.87397575,-45.48578644,-37.53875732,0,9.71493396,23.12235069
0,0,9038,9.476496092,-12.69217205,-74.37509155,19.70500755,-27.02251244,-37.53847885,0,9.716666951,20.50826454
0,0,9039,9.480468131,-12.69787693,-74.53826141,19.55366325,-8.572214127,-37.53658676,0,9.72031484,17.89569664
0,0,9040,9.485324502,-12.70511913,-74.70204163,19.4335022,9.86168766,-37.53433609,0,9.724760359,15.28487396
0,0,9041,9.497740025,-12.712924,-74.8660202,19.35219955,28.28232002,-37.52508926,0,9.73673392,12.67465496
0,0,9042,9.498554019,-12.7186079,-75.02945709,19.29196548,46.68992996,-37.52785873,0,9.737226583,10.06573296
0,0,9043,9.505718396,-12.72195148,-75.19217682,19.27219391,65.0819397,-37.52449799,0,9.744202142,7.457796574
0,0,9044,9.523230906,-12.72103024,-75.35372162,19.27553177,83.46045685,-37.51081467,0,9.761766661,4.850978851
0,0,9045,9.529332463,-12.71463966,-75.51387024,19.29112434,101.8256836,-37.50837326,0,9.768229318,2.245472193
0,0,9046,9.538961369,-12.70574951,-75.67313385,19.33153725,120.1781311,-37.50204086,0,9.778361499,-0.358439833
0,0,9047,9.542451129,-12.69563389,-75.83162689,19.3857708,138.516922,-37.50128937,0,9.782425233,-2.960946083
0,0,9048,9.535250757,-12.68589973,-75.98963165,19.44885254,156.8436737,-37.51047516,0,9.775778525,-5.561738014
0,0,9049,9.525168885,-12.67765045,-76.14788818,19.51750183,175.1544952,-37.521595,0,9.766166888,-8.161251068
0,0,9050,9.516409257,-12.67104721,-76.30682373,19.54910278,-166.5506592,-37.53025055,0,9.757784347,-10.75941277
0,0,9051,9.506008423,-12.67054844,-76.46664429,19.55584526,-148.2746735,-37.53928757,0,9.747412021,-13.35660744
0,0,9052,9.491531852,-12.67426014,-76.62734222,19.52527046,-130.0206757,-37.55133057,0,9.732723388,-15.95258141
0,0,9053,9.482043129,-12.68048573,-76.78871155,19.43043518,-111.7887268,-37.55758286,0,9.722879407,-18.54771423
0,0,9054,9.475104533,-12.69051838,-76.95082092,19.38021851,-93.57727814,-37.56074905,0,9.715369436,-21.14183044
0,0,9055,9.470445084,-12.70164585,-77.11333466,19.38089371,-75.38343048,-37.56136703,0,9.710077891,-23.7351265
0,0,9056,9.45636116,-12.71081638,-77.2756424,19.39975357,-57.20866013,-37.57140732,0,9.695474319,-26.32697678
0,0,9057,9.457625271,-12.71325302,-77.43750763,19.43977165,-39.05000305,-37.56636429,0,9.696600554,-28.91767502
0,0,9058,9.460058055,-12.70793343,-77.59819031,19.49716187,-20.90488052,-37.5606842,0,9.699334452,-31.50645065
0,0,9059,9.463445755,-12.69464207,-77.75722504,19.55175781,-2.774559259,-37.55484772,0,9.703476213,-34.09385681
0,0,9060,9.468791504,-12.6757021,-77.91487885,19.62763405,15.34074116,-37.54811859,0,9.709900708,-36.68022919
0,0,9061,9.475736271,-12.65524197,-78.07151031,19.70190048,33.44181824,-37.54103851,0,9.718016406,-39.26476288
0,0,9062,9.474505086,-12.63486004,-78.22746277,19.77271461,51.52664566,-37.54322815,0,9.717957489,-41.84788132
0,0,9063,9.474598326,-12.61655045,-78.38336945,19.8417778,69.5971756,-37.54494858,0,9.719108781,-44.42982483
0,0,9064,9.471119705,-12.60435295,-78.53957367,19.88614273,87.65674591,-37.55085754,0,9.716337635,-47.01088333
0,0,9065,9.466413227,-12.59682465,-78.69654083,19.92094994,105.6515274,-37.5583725,0,9.712068863,-49.59067535
0,0,9066,9.457135186,-12.59300995,-78.85443115,20.00126648,123.6230392,-37.5705986,0,9.70301292,-52.16916656
0,0,9067,9.445564738,-12.59581661,-79.01340485,20.02183151,141.5818329,-37.58501816,0,9.691279044,-54.74675369
0,0,9068,9.438524346,-12.59987068,-79.17323303,20.01255989,159.5239105,-37.59457016,0,9.684002785,-57.32298279
0,0,9069,9.433604902,-12.60378265,-79.33370972,19.99790192,177.4520721,-37.60142517,0,9.678855962,-59.89780807
0,0,9070,9.43425286,-12.60497475,-79.49471283,19.98928261,-164.6311646,-37.60189819,0,9.679434674,-62.47125244
0,0,9071,9.431327182,-12.60146141,-79.65552521,19.96696091,-146.726593,-37.6049614,0,9.676713136,-65.04342651
0,0,9072,9.428637944,-12.59395599,-79.81571198,19.94015312,-128.8384247,-37.60691452,0,9.674460579,-67.61392975
0,0,9073,9.420490006,-12.5815773,-79.97501373,19.89052582,-110.9608459,-37.6136322,0,9.667034606,-70.18359375
0,0,9074,9.408943504,-12.56554604,-80.13282776,19.82051849,-93.12984467,-37.6232338,0,9.656426343,-72.75228119
0,0,9075,9.404424209,-12.5482893,-80.28958893,19.7218647,-75.33656311,-37.62547302,0,9.652921114,-75.32012177
0,0,9076,9.400817364,-12.53008842,-80.44551849,19.58984375,-57.55355835,-37.62664413,0,9.650388449,-77.88666534
0,0,9077,9.399969482,-12.51659775,-80.60110474,19.43225479,-39.78476715,-37.62508011,0,9.650339843,-80.45155334
0,0,9078,9.399946715,-12.50780964,-80.75691223,19.24526596,-22.02664185,-37.62289429,0,9.650839157,-83.01517487
0,0,9079,9.391006528,-12.50094318,-80.9131012,19.07649422,-4.276590824,-37.6300087,0,9.64230767,-85.57764435
0,0,9080,9.386233534,-12.50164413,-81.07015991,18.92209244,13.46203899,-37.63351822,0,9.637492923,-88.13851929
0,0,9081,9.380633892,-12.50670528,-81.22823334,18.77164459,31.19036293,-37.63854599,0,9.631592021,-90.69818878
0,0,9082,9.382589494,-12.51491833,-81.38729858,18.61568642,48.90748978,-37.63663864,0,9.633059539,-93.25650024
0,0,9083,9.379371092,-12.52236176,-81.5471344,18.44287491,66.61284637,-37.64040375,0,9.629399633,-95.81360626
0,0,9084,9.37602974,-12.53032207,-81.70755005,18.26819038,84.3057251,-37.64466858,0,9.625587005,-98.36955261
0,0,9085,9.375037761,-12.53473091,-81.86802673,18.07233238,101.984642,-37.64683914,0,9.624334403,-100.9246063
0,0,9086,9.374499647,-12.53614902,-82.02835083,17.88994026,119.6495361,-37.64868927,0,9.623712518,-103.4786148
0,0,9087,9.372908989,-12.53111935,-82.1879425,17.72930908,137.2952271,-37.6516037,0,9.622419103,-106.0311584
0,0,9088,9.371463999,-12.52175045,-82.34664917,17.62499237,154.9219513,-37.65426254,0,9.621528769,-108.5829239
0,0,9089,9.371587956,-12.50834942,-82.50415802,17.55615616,172.5327911,-37.65512085,0,9.622448299,-111.1330109
0,0,9090,9.364942329,-12.49622726,-82.66054535,17.51728439,-169.8743286,-37.66239548,0,9.616524566,-113.682106
0,0,9091,9.345907018,-12.48485184,-82.81637573,17.44396019,-152.2994385,-37.68161011,0,9.598168624,-116.2292328
0,0,9092,9.335257647,-12.47346973,-82.97193909,17.35701752,-134.7389832,-37.69199371,0,9.588200912,-118.775444
0,0,9093,9.322648095,-12.4657135,-83.12750244,17.21060371,-117.1914978,-37.70392227,0,9.576056955,-121.3202362
0,0,9094,9.302370908,-12.46105671,-83.28333282,17.02440834,-99.65817261,-37.72313309,0,9.556059734,-123.8635712
0,0,9095,9.292949594,-12.45757389,-83.43978119,16.76928329,-82.13722229,-37.73113251,0,9.546848013,-126.4060669
0,0,9096,9.286082706,-12.45570374,-83.59700012,16.60778427,-64.62995911,-37.73625183,0,9.540093744,-128.9477081
0,0,9097,9.287392444,-12.45498657,-83.75470734,16.49128914,-47.13706589,-37.73289871,0,9.541446682,-131.4885559
0,0,9098,9.283435151,-12.45273685,-83.91309357,16.412817,-29.6558857,-37.73454666,0,9.537624956,-134.0283356
0,0,9099,9.276392169,-12.44913101,-84.07180786,16.36662292,-12.18653107,-37.73904419,0,9.530799416,-136.5668335
0,0,9100,9.277382677,-12.44273949,-84.23034668,16.36063576,5.272304058,-37.73530197,0,9.532175821,-139.104126
0,0,9101,9.27669046,-12.43352699,-84.38839722,16.38596725,22.71969795,-37.73306274,0,9.532040881,-141.6402893
0,0,9102,9.278650772,-12.41992283,-84.54587555,16.44043922,40.1558876,-37.72800446,0,9.534826425,-144.1743317
0,0,9103,9.277307296,-12.4043932,-84.70233154,16.54349327,57.58242798,-37.72609329,0,9.534428337,-146.7073059
0,0,9104,9.276496044,-12.38741112,-84.85774994,16.65752983,74.99385834,-37.72350311,0,9.534655007,-149.2388153
0,0,9105,9.272110827,-12.36911964,-85.01215363,16.71973419,92.39360046,-37.72434998,0,9.53139257,-151.7686157
0,0,9106,9.260449816,-12.34949589,-85.16580963,16.73043823,109.7785034,-37.73234558,0,9.520941713,-154.2973328
0,0,9107,9.245993706,-12.33067608,-85.31909943,16.68571472,127.1494904,-37.7430191,0,9.507651645,-156.8251343
0,0,9108,9.235420458,-12.31447983,-85.47246552,16.63374901,144.5066071,-37.74970245,0,9.498086194,-159.3522797
0,0,9109,9.217181409,-12.30028915,-85.62597656,16.59247398,161.8494415,-37.76395416,0,9.480733435,-161.8781433
0,0,9110,9.201296196,-12.28814125,-85.779953,16.56188393,179.1798096,-37.77576447,0,9.465609377,-164.4026794
0,0,9111,9.193578163,-12.28017426,-85.93463898,16.56400108,-163.5005341,-37.77934265,0,9.458391765,-166.9264221
0,0,9112,9.187844897,-12.27487564,-86.08992767,16.59763718,-146.1925659,-37.78094482,0,9.452991855,-169.4489899
0,0,9113,9.1867387,-12.27270508,-86.24597931,16.65332603,-128.8935089,-37.77801514,0,9.45202234,-171.9701538
0,0,9114,9.195991776,-12.27221966,-86.40260315,16.74118423,-111.6023712,-37.76490784,0,9.461305994,-174.4895325
0,0,9115,9.201900451,-12.27356052,-86.55962372,16.84565353,-94.31969452,-37.75541306,0,9.467130214,-177.0070496
0,0,9116,9.201972442,-12.27592468,-86.71677399,16.98057938,-77.04531097,-37.75210953,0,9.467053366,-179.5234528
0,0,9117,9.200696364,-12.27542973,-86.87363434,17.10721779,-59.77734375,-37.75059509,0,9.465808442,177.9613037
0,0,9118,9.19598048,-12.27238274,-87.03006744,17.21665192,-42.51600647,-37.75304794,0,9.461284425,175.447525
0,0,9119,9.195967885,-12.26693821,-87.18570709,17.29997444,-25.26065636,-37.75141144,0,9.461615025,172.934906
0,0,9120,9.189114019,-12.26033497,-87.34048462,17.32938385,-8.018717766,-37.75731659,0,9.455178009,170.4233093
0,0,9121,9.180513924,-12.25438118,-87.4943924,17.39290237,9.205841064,-37.765728,0,9.446954343,167.9129639
0,0,9122,9.168552136,-12.24856091,-87.64774323,17.45012665,26.41740608,-37.7782135,0,9.435361073,165.4035492
0,0,9123,9.160543288,-12.24746132,-87.8009491,17.53252029,43.60990906,-37.78738403,0,9.427421905,162.8956604
0,0,9124,9.159506661,-12.24636555,-87.95424652,17.61051559,60.79175568,-37.79014587,0,9.426454736,160.3890228
0,0,9125,9.157608725,-12.24889946,-88.10804749,17.68977737,77.96354675,-37.79425812,0,9.424396211,157.8832855
0,0,9126,9.158013721,-12.25585365,-88.26256561,17.74860573,95.12695313,-37.79648209,0,9.424360991,155.3788605
0,0,9127,9.162874995,-12.26450157,-88.41777802,17.80266762,112.2803268,-37.79459,0,9.428675877,152.8761292
0,0,9128,9.166609687,-12.27436161,-88.57395935,17.85558891,129.4247284,-37.79409027,0,9.431789007,150.3744965
0,0,9129,9.170631093,-12.2832098,-88.73056793,17.91063881,146.5614624,-37.79349518,0,9.435253911,147.8745728
0,0,9130,9.17895413,-12.2898798,-88.88761139,17.96982574,163.6894836,-37.78871536,0,9.44315824,145.375824
0,0,9131,9.184608663,-12.29227543,-89.04465485,18.03206253,-179.193161,-37.78664398,0,9.448662554,142.8784027
0,0,9132,9.183418192,-12.2892313,-89.20115662,18.05070305,-162.1169586,-37.79137039,0,9.447662981,140.3819427
0,0,9133,9.178920807,-12.27923298,-89.35681915,18.0379467,-145.081192,-37.79926682,0,9.443793597,137.8864899
0,0,9134,9.16866171,-12.2637825,-89.51123047,17.9931488,-128.0502319,-37.81269836,0,9.43450798,135.3922577
0,0,9135,9.171536964,-12.24550533,-89.66448975,17.94620895,-111.0296326,-37.81267929,0,9.438539579,132.8996277
0,0,9136,9.163874423,-12.22507381,-89.8165741,17.87392426,-94.02087402,-37.82279205,0,9.432175823,130.4082947
0,0,9137,9.142132101,-12.20332909,-89.96780396,17.79331398,-77.02311707,-37.84648895,0,9.411822922,127.918541
0,0,9138,9.132328099,-12.18687153,-90.11891937,17.70915794,-60.03570175,-37.8576622,0,9.403075439,125.4297028
0,0,9139,9.120758077,-12.17099476,-90.27033997,17.60934639,-43.05966568,-37.86992645,0,9.392528699,122.9420395
0,0,9140,9.110212445,-12.15818405,-90.42233276,17.50162315,-26.09738922,-37.88040161,0,9.382811644,120.4560852
0,0,9141,9.097431456,-12.14850235,-90.57514191,17.38588715,-9.1498909,-37.89229965,0,9.370658581,117.9712219
0,0,9142,9.09157964,-12.14001846,-90.72890472,17.22610283,7.78434515,-37.89657593,0,9.365358231,115.4870071
0,0,9143,9.084708746,-12.13222599,-90.88335419,17.07624817,24.70170021,-37.90134048,0,9.358994872,113.0045853
0,0,9144,9.079414347,-12.12339878,-91.03844452,16.94794464,41.60601807,-37.90415955,0,9.354276576,110.5232239
0,0,9145,9.07062829,-12.11410999,-91.19371796,16.86789894,58.49776459,-37.91026306,0,9.346098094,108.0429153
0,0,9146,9.057135265,-12.09868622,-91.34888458,16.86403275,75.38093567,-37.92102814,0,9.333616995,105.5643845
0,0,9147,9.045681236,-12.07867622,-91.503685,16.81291771,92.24964142,-37.92987061,0,9.323481507,103.0872269
0,0,9148,9.030713583,-12.05648613,-91.65744019,16.68629456,109.1048431,-37.94250488,0,9.309983642,100.6113129
0,0,9149,9.019130857,-12.03268814,-91.81023407,16.54079819,125.9469147,-37.95219421,0,9.299986132,98.13668823
0,0,9150,8.995351599,-12.01182652,-91.96204376,16.37049484,142.7782288,-37.97468185,0,9.277604138,95.66326141
0,0,9151,8.980563706,-11.99348927,-92.1133194,16.21368027,159.5973053,-37.98888779,0,9.264050359,93.19124603
0,0,9152,8.968700832,-11.97833633,-92.26421356,16.08974838,176.4041901,-38.00077057,0,9.253211498,90.72002411
0,0,9153,8.956492293,-11.96941185,-92.41522217,16.00576401,-166.7995758,-38.01343918,0,9.241607851,88.24978638
0,0,9154,8.949563282,-11.96481037,-92.56668091,15.95211411,-150.0141296,-38.02110672,0,9.234991241,85.77993774
0,0,9155,8.944181536,-11.96394444,-92.71901703,15.9254837,-133.2372894,-38.02734375,0,9.229668324,83.3119812
0,0,9156,8.941032212,-11.96698284,-92.87213898,15.93974972,-116.4681244,-38.03130341,0,9.226312635,80.84532166
0,0,9157,8.939438623,-11.97249126,-93.02623749,15.99490547,-99.70684814,-38.03350067,0,9.224345311,78.38011932
0,0,9158,8.940776385,-11.97941875,-93.18099213,16.07549667,-82.95227051,-38.03239822,0,9.225213777,75.91609192
0,0,9159,8.935854406,-11.98550034,-93.33634186,16.1762867,-66.20536041,-38.03702545,0,9.219880465,73.45394897
0,0,9160,8.931980158,-11.99003029,-93.49169922,16.23974419,-49.46770477,-38.03991318,0,9.215700228,70.99286652
0,0,9161,8.92967424,-11.99411774,-93.64693451,16.26179504,-32.73989487,-38.04045105,0,9.213118505,68.53330231
0,0,9162,8.915642127,-11.99429035,-93.80152893,16.25965309,-16.02255249,-38.05213165,0,9.199074751,66.07486725
0,0,9163,8.900934166,-11.9922924,-93.95510864,16.21545029,0.677657366,-38.06417465,0,9.184501563,63.61710739
0,0,9164,8.894327144,-11.98941326,-94.10749054,16.17879295,17.36483002,-38.06807327,0,9.178088873,61.16029358
0,0,9165,8.881702035,-11.9859314,-94.25873566,16.15069771,34.04062653,-38.07821655,0,9.165698962,58.70484161
0,0,9166,8.872915186,-11.98085976,-94.40901184,16.14625931,50.70408249,-38.08501816,0,9.157255058,56.25037384
0,0,9167,8.864757604,-11.97649956,-94.55876923,16.16862869,67.35680389,-38.09195709,0,9.149392657,53.79731369
0,0,9168,8.862900913,-11.97392845,-94.70837402,16.23253059,83.99927521,-38.09363174,0,9.147710175,51.34505463
0,0,9169,8.863537214,-11.97192764,-94.85813904,16.33178711,100.6332855,-38.09412003,0,9.14848212,48.89461136
0,0,9170,8.866181209,-11.9685173,-95.00828552,16.4551239,117.2579803,-38.09417725,0,9.151357472,46.44589233
0,0,9171,8.866705333,-11.96589279,-95.15892792,16.58802795,133.8725586,-38.09809875,0,9.152059774,43.99858093
0,0,9172,8.874832445,-11.96556664,-95.31017303,16.69405174,150.4786377,-38.09592056,0,9.160209036,41.55244446
0,0,9173,8.882532573,-11.96208286,-95.4618988,16.78626633,167.077774,-38.09532928,0,9.168145874,39.10789108
0,0,9174,8.893345719,-11.95761395,-95.61356354,16.86197472,-176.3338623,-38.09244156,0,9.179262964,36.66469193
0,0,9175,8.89483975,-11.95132065,-95.76542664,16.93402481,-159.7590179,-38.09934616,0,9.181185589,34.22182083
0,0,9176,8.897321944,-11.94342232,-95.91693115,17.03300095,-143.1990204,-38.10539246,0,9.184206622,31.77988243
0,0,9177,8.899712705,-11.93048096,-96.06782532,17.14092636,-126.6453705,-38.11131668,0,9.187482535,29.33938408
0,0,9178,8.901928075,-11.91519833,-96.21785736,17.28893852,-110.1093979,-38.11685944,0,9.190746828,26.90014267
0,0,9179,8.906607789,-11.89776611,-96.36707306,17.4491272,-93.58861542,-38.11903763,0,9.196627828,24.46187019
0,0,9180,8.906378002,-11.87961102,-96.51561737,17.59066391,-77.07717896,-38.12488174,0,9.197654635,22.02476311
0,0,9181,8.90445832,-11.85977268,-96.66369629,17.69915009,-60.57746124,-38.13093185,0,9.197114489,19.58959389
0,0,9182,8.90591481,-11.84171486,-96.81155396,17.79201889,-44.0855217,-38.1322937,0,9.199832575,17.15517998
0,0,9183,8.910118235,-11.82352829,-96.95966339,17.85714722,-27.59996033,-38.12987137,0,9.205312276,14.72235489
0,0,9184,8.913639369,-11.80774784,-97.10834503,17.89417839,-11.12458038,-38.12736893,0,9.209945475,12.29060268
0,0,9185,8.913407566,-11.79637527,-97.25762939,17.90693474,5.339379311,-38.12813187,0,9.210517797,9.860606194
0,0,9186,8.919615884,-11.78876877,-97.40760803,17.96953964,21.79416466,-38.12224197,0,9.217265211,7.43118
0,0,9187,8.928312483,-11.78354931,-97.55844879,18.08712769,38.23288727,-38.11392593,0,9.226332315,5.002986431
0,0,9188,8.928179345,-11.78149605,-97.71016693,18.28904533,54.65848923,-38.11477661,0,9.226345058,2.576135874
0,0,9189,8.922054789,-11.78002548,-97.86254883,18.41544342,71.06152344,-38.12223053,0,9.220325029,0.15013741
