Theta (deg),Phi (deg),Frequency (MHz),Gain (dBi),Return Loss (dB),Return Loss (deg),Absolute Gain (dBi)
96,0,3280,-0.763289738,-8.592884336,0,-0.117028173
96,0,3295,-1.773102985,-13.31084552,0,-1.565595472
96,0,3310,-4.897441245,-15.83307548,0,-4.782570982
96,0,3325,-6.785973508,-9.631262269,0,-6.285426239
96,0,3340,-5.285736309,-8.190937363,0,-4.571372805
96,0,3355,-3.359660219,-9.235010272,0,-2.808131784
96,0,3370,-3.809584255,-8.935478489,0,-3.215860387
96,0,3385,-4.480845965,-10.959082,0,-4.117852004
96,0,3400,-2.932267632,-12.72794796,0,-2.694122131
96,0,3415,-3.02435503,-8.879262036,0,-2.422334247
96,0,3430,-3.990463382,-7.05999417,0,-3.038760435
96,0,3445,-4.28394015,-8.091060824,0,-3.551475159
96,0,3460,-5.674713467,-8.013962775,0,-4.927934513
96,0,3475,-6.060735392,-7.551710668,0,-5.221466518
96,0,3490,-6.201086442,-7.808727296,0,-5.414696535
96,0,3505,-6.392119024,-8.910396407,0,-5.794708546
96,0,3520,-8.759950838,-9.01211189,0,-8.177340724
96,0,3535,-8.702463763,-9.904707829,0,-8.234170609
96,0,3550,-8.305577984,-12.73983679,0,-8.068101646
96,0,3565,-8.197133563,-12.85313615,0,-7.965938164
96,0,3580,-5.715781172,-13.89307336,0,-5.534859048
96,0,3595,-6.320878478,-14.41737882,0,-6.160915295
96,0,3610,-6.320121471,-14.77316503,0,-6.172956214
96,0,3625,-5.690904755,-15.12176979,0,-5.555269862
96,0,3640,-9.250260299,-14.46674113,0,-9.092138295
96,0,3655,-8.197736252,-16.40393776,0,-8.097180101
96,0,3670,-10.12277853,-17.09513107,0,-10.03716452
96,0,3685,-8.971042564,-14.43504268,0,-8.811740726
96,0,3700,-7.43652608,-16.73174603,0,-7.343359596
96,0,3715,-11.96352017,-16.59589196,0,-11.86736022
96,0,3730,-11.53913826,-14.02431856,0,-11.36371215
96,0,3745,-8.59129766,-14.81905301,0,-8.4457054
96,0,3760,-8.227269553,-15.09132339,0,-8.090665281
96,0,3775,-9.979559769,-14.66575419,0,-9.828644633
96,0,3790,-10.34708714,-14.00836529,0,-10.17100217
96,0,3805,-12.70899484,-14.64710662,0,-12.55741885
96,0,3820,-7.830495301,-15.04230227,0,-7.692315437
96,0,3835,-10.72912737,-14.08999859,0,-10.5563874
96,0,3850,-8.405735078,-13.91287522,0,-8.225653302
96,0,3865,-9.635976322,-13.8658045,0,-9.453890409
96,0,3880,-5.831200119,-13.4320981,0,-5.629540726
96,0,3895,-8.173459104,-13.87625063,0,-7.991819914
96,0,3910,-8.541637081,-12.26482943,0,-8.275856891
96,0,3925,-4.941190998,-13.54054799,0,-4.744619283
96,0,3940,-7.279550066,-15.23821066,0,-7.147558523
96,0,3955,-5.27425208,-12.80333673,0,-5.040317256
96,0,3970,-5.538545139,-13.81089865,0,-5.35409269
96,0,3985,-7.671979742,-15.68518888,0,-7.553075577
96,0,4000,-7.825866187,-13.6556079,0,-7.634548875
97,0,1000,-14.04971574,-1.089359581,0,-7.510284807
97,0,1015,-16.51547703,-0.93261642,0,-9.376697772
97,0,1030,-16.55160226,-1.38548295,0,-10.91543042
97,0,1045,-14.26448074,-3.019894052,0,-11.26375373
97,0,1060,-14.69572143,-7.145220751,0,-13.7646466
97,0,1075,-13.31312505,-3.466509417,0,-10.71563444
97,0,1090,-13.82092334,-1.653597916,0,-8.826782794
97,0,1105,-17.58706828,-1.535290856,0,-12.3260773
97,0,1120,-18.16739329,-2.439940059,0,-14.50033889
97,0,1135,-11.85328183,-5.966013939,0,-10.5855456
97,0,1150,-9.121239288,-6.007192767,0,-7.86737366
97,0,1165,-8.849112172,-2.598525224,0,-5.38386623
97,0,1180,-11.36842912,-1.623563287,0,-6.308756851
97,0,1195,-14.79817856,-1.427789477,0,-9.272623268
97,0,1210,-16.61388953,-2.111321624,0,-12.46861309
97,0,1225,-18.41175432,-4.729133055,0,-16.62964809
97,0,1240,-11.71869614,-6.635272222,0,-10.65627761
97,0,1255,-8.644994092,-3.047448529,0,-5.671527641
97,0,1270,-8.095958352,-1.787648006,0,-3.377727891
97,0,1285,-9.333884758,-1.600937191,0,-4.22387789
97,0,1300,-11.85963224,-2.043683255,0,-7.604080816
97,0,1315,-14.74245032,-4.478615042,0,-12.82749832
97,0,1330,-14.00371104,-8.828760016,0,-13.39413081
97,0,1345,-10.90774146,-5.027006446,0,-9.26928932
97,0,1360,-9.273726883,-2.508497319,0,-5.695976028
97,0,1375,-10.00043872,-1.779525566,0,-5.266214509
97,0,1390,-11.9507182,-2.237555399,0,-7.999763913
97,0,1405,-9.130663114,-5.053764822,0,-7.504419311
97,0,1420,-9.370709799,-12.63505055,0,-9.12726838
97,0,1435,-20.50717721,-6.573442052,0,-19.42746551
97,0,1450,-9.197374134,-3.784250596,0,-6.843738502
97,0,1465,-7.298182277,-2.778584379,0,-4.043103418
97,0,1480,-6.808472481,-3.02948349,0,-3.817271693
97,0,1495,-6.360981082,-4.756055328,0,-4.592469998
97,0,1510,-5.784073062,-11.70720146,0,-5.480578781
97,0,1525,-7.398638968,-8.80538256,0,-6.785525072
97,0,1540,-13.3086377,-3.877209966,0,-11.02066267
97,0,1555,-6.180250528,-2.306454212,0,-2.329547313
97,0,1570,-7.392956527,-2.907121409,0,-4.276966956
97,0,1585,-7.06238498,-6.674527745,0,-6.010783607
97,0,1600,-4.390140361,-18.1728471,0,-4.323486079
97,0,1615,-3.472720666,-10.97137813,0,-3.11079697
97,0,1630,-3.609353141,-6.50697705,0,-2.510696451
97,0,1645,-5.719019034,-4.213116738,0,-3.649635249
97,0,1660,-9.778987303,-6.58924005,0,-8.703724137
97,0,1675,-10.14365989,-7.880835291,0,-9.371442288
97,0,1690,-5.327993052,-5.873890739,0,-4.028580237
97,0,1705,-5.137430982,-6.313154018,0,-3.98134029
97,0,1720,-5.959880493,-7.386575496,0,-5.084580427
97,0,1735,-4.988072666,-8.1847904,0,-4.272609231
97,0,1750,-4.485111244,-7.949564342,0,-3.726142669
97,0,1765,-3.538601489,-8.262875229,0,-2.836975104
97,0,1780,-3.372219207,-8.944936434,0,-2.779879158
97,0,1795,-3.080978239,-8.891508498,0,-2.480775412
97,0,1810,-2.871717818,-9.009753174,0,-2.288768969
97,0,1825,-2.543124597,-9.701581036,0,-2.05108994
97,0,1840,-2.558867482,-10.10684396,0,-2.113003485
97,0,1855,-2.302280813,-10.27154106,0,-1.873855226
97,0,1870,-2.183743977,-10.7899372,0,-1.80568785
97,0,1885,-2.289864818,-11.45345594,0,-1.967415522
97,0,1900,-1.921075097,-11.80900944,0,-1.624858056
97,0,1915,-1.794290262,-11.9704689,0,-1.50924642
97,0,1930,-1.390555365,-12.70942827,0,-1.151363623
97,0,1945,-1.146665683,-13.31224159,0,-0.939226483
97,0,1960,-1.178548919,-13.6303921,0,-0.986092507
97,0,1975,-0.931752536,-14.36646956,0,-0.769867592
97,0,1990,-1.163693516,-15.20296256,0,-1.030609697
97,0,2005,-1.091151084,-15.17725797,0,-0.957264944
97,0,2020,-0.848966541,-15.73456018,0,-0.731424799
97,0,2035,-0.770279731,-15.97718674,0,-0.659207004
97,0,2050,-0.812368421,-15.51653072,0,-0.688688107
97,0,2065,-0.939863273,-16.02515309,0,-0.830026116
97,0,2080,-1.006465176,-17.18419646,0,-0.922605944
97,0,2095,-1.369130512,-16.64291242,0,-1.274017476
97,0,2110,-1.748507734,-17.55453902,0,-1.67156424
97,0,2125,-2.013835706,-20.0112779,0,-1.97030142
97,0,2140,-1.779482613,-20.76626946,0,-1.742924481
97,0,2155,-2.344741355,-20.12036686,0,-2.302292269
97,0,2170,-2.507752059,-21.16755296,0,-2.474432909
97,0,2185,-2.804369791,-22.47922092,0,-2.779760898
97,0,2200,-2.101004954,-19.62289044,0,-2.053375614
97,0,2215,-1.951162832,-16.22578422,0,-1.846344739
97,0,2230,-1.799436325,-16.12376112,0,-1.692095686
97,0,2245,-1.233632018,-15.74230439,0,-1.11630254
97,0,2260,-1.062455592,-13.32861409,0,-0.855815814
97,0,2275,-0.851147836,-12.92607244,0,-0.623905286
97,0,2290,-0.414028693,-13.88278781,0,-0.232668494
97,0,2305,0.084194771,-12.85531445,0,0.315271097
97,0,2320,0.149350647,-12.38312448,0,0.407772286
97,0,2335,0.369038642,-13.89493896,0,0.549881423
97,0,2350,0.735127037,-14.430035,0,0.894616083
97,0,2365,1.013988066,-13.47227458,0,1.213747144
97,0,2380,1.427911596,-14.08333807,0,1.600922036
97,0,2395,1.629653697,-15.34136493,0,1.758500676
97,0,2410,1.901802128,-13.36233141,0,2.106805507
97,0,2425,2.141935431,-12.04060071,0,2.422262611
97,0,2440,2.097561276,-12.01650344,0,2.379499942
97,0,2455,1.942490372,-10.41132218,0,2.356677777
97,0,2470,1.694104049,-9.200257087,0,2.250359876
97,0,2485,1.764389816,-9.425355877,0,2.290773098
97,0,2500,1.673886592,-8.455422962,0,2.342614503
97,0,2515,1.697068392,-8.21791744,0,2.406625747
97,0,2530,1.543216484,-8.554620212,0,2.195649008
97,0,2545,1.217135871,-8.447526218,0,1.887179732
97,0,2560,0.682772032,-8.823787051,0,1.293102129
97,0,2575,0.266787379,-9.877201255,0,0.738223417
97,0,2590,0.028194839,-10.56792684,0,0.427017828
97,0,2605,-0.767747609,-10.56689296,0,-0.368825168
97,0,2620,-0.958878334,-9.851550224,0,-0.484491366
97,0,2635,-1.481047621,-9.437052497,0,-0.956169223
97,0,2650,-1.827434542,-8.481611044,0,-1.163050815
97,0,2665,-2.166912119,-7.171774519,0,-1.242162411
97,0,2680,-2.643788231,-7.09600179,0,-1.700861903
97,0,2695,-2.444680071,-7.05258138,0,-1.49115904
97,0,2710,-2.11492591,-6.508497905,0,-1.016706901
97,0,2725,-2.833084009,-7.08933345,0,-1.888539137
97,0,2740,-2.878896437,-8.170280304,0,-2.160829287
97,0,2755,-3.221794274,-8.407551546,0,-2.545045825
97,0,2770,-4.093245153,-9.005714298,0,-3.509715791
97,0,2785,-4.077969411,-9.466804709,0,-3.55689838
97,0,2800,-6.302958923,-8.71823196,0,-5.676476715
97,0,2815,-6.265112469,-7.519199258,0,-5.418881079
97,0,2830,-6.008597124,-7.173231539,0,-5.084193094
97,0,2845,-5.983505991,-6.915496293,0,-4.995655115
97,0,2860,-5.504163504,-6.914915747,0,-4.516164339
97,0,2875,-4.298026078,-7.349148,0,-3.414324529
97,0,2890,-2.999428091,-7.776748848,0,-2.206662272
97,0,2905,-2.735299962,-9.299537453,0,-2.192435934
97,0,2920,-2.407498297,-9.745487588,0,-1.920701083
97,0,2935,-2.557675819,-7.895301928,0,-1.788267801
97,0,2950,-2.705902119,-7.283293009,0,-1.807200588
97,0,2965,-1.90229353,-7.463100475,0,-1.043898245
97,0,2980,-2.440185838,-6.099254078,0,-1.216703128
97,0,2995,-3.053774668,-6.660622378,0,-1.998355821
97,0,3010,-3.34678287,-8.59811448,0,-2.701359891
97,0,3025,-3.907323825,-9.824458294,0,-3.42979898
97,0,3040,-2.588569194,-9.418999073,0,-2.061366126
97,0,3055,-1.516322816,-8.679678215,0,-0.883827191
97,0,3070,-0.850971002,-7.382809875,0,0.025170341
97,0,3085,-0.739669506,-6.494270501,0,0.362651681
97,0,3100,-0.943296915,-7.026530854,0,0.01664411
97,0,3115,-1.698310011,-10.0203189,0,-1.242986904
97,0,3130,-3.374965419,-12.67744022,0,-3.133955419
97,0,3145,-5.140199613,-9.620445737,0,-4.63832915
97,0,3160,-8.341074955,-8.059205771,0,-7.602732279
97,0,3175,-5.591101244,-7.14957152,0,-4.66106606
97,0,3190,-4.150908277,-7.517974198,0,-3.304413293
97,0,3205,-2.6882388,-10.48502623,0,-2.281358284
97,0,3220,-1.441454607,-15.24066751,0,-1.309538857
97,0,3235,-0.477578354,-11.52530982,0,-0.160617983
97,0,3250,-0.302146756,-9.145812512,0,0.261602043
97,0,3265,-0.479296953,-8.013768647,0,0.267518425
97,0,3280,-0.418672969,-8.615243421,0,0.22401179
97,0,3295,-2.212148843,-13.3173831,0,-2.004961029
97,0,3310,-4.957747988,-15.86191902,0,-4.843648181
97,0,3325,-8.140338009,-9.650475566,0,-7.642132018
97,0,3340,-7.021386094,-8.215521769,0,-6.311403402
97,0,3355,-3.60429452,-9.27493703,0,-3.058144472
97,0,3370,-4.163246604,-8.937010697,0,-3.569747151
97,0,3385,-3.662709421,-11.00345648,0,-3.303562398
97,0,3400,-3.138034991,-12.75567199,0,-2.901446935
97,0,3415,-3.550064976,-8.905069905,0,-2.95186845
97,0,3430,-3.820048273,-7.055156159,0,-2.867159178
97,0,3445,-3.359393329,-8.111271368,0,-2.630631078
97,0,3460,-8.249966215,-8.015504215,0,-7.503476406
97,0,3475,-10.50075833,-7.556298767,0,-9.662466941
97,0,3490,-6.923751846,-7.827287429,0,-6.141036757
97,0,3505,-5.542877709,-8.931432749,0,-4.94856084
97,0,3520,-9.777019054,-9.00616686,0,-9.193554771
97,0,3535,-5.199246281,-9.950150719,0,-4.736097081
97,0,3550,-7.542884969,-12.7108506,0,-7.303773746
97,0,3565,-6.939232799,-12.84366305,0,-6.707518842
97,0,3580,-6.930739319,-13.853439,0,-6.748123152
97,0,3595,-6.367229678,-14.3935041,0,-6.206368164
97,0,3610,-9.593779575,-14.7489885,0,-9.445778628
97,0,3625,-6.032606002,-15.14750536,0,-5.897785051
97,0,3640,-7.773129954,-14.44876245,0,-7.614339869
97,0,3655,-10.00458085,-16.34005619,0,-9.902517016
97,0,3670,-12.38109666,-17.07066891,0,-12.29499423
97,0,3685,-7.103240619,-14.42596415,0,-6.943599223
97,0,3700,-11.53881093,-16.70761642,0,-11.44511973
97,0,3715,-11.27281381,-16.61437347,0,-11.17706673
97,0,3730,-22.8338313,-14.0522319,0,-22.65955194
97,0,3745,-24.92088979,-14.77058937,0,-24.77363573
97,0,3760,-10.59313523,-15.08668555,0,-10.45638267
97,0,3775,-11.67446035,-14.65155542,0,-11.52304229
97,0,3790,-12.57051441,-14.00156855,0,-12.39414797
97,0,3805,-10.35233908,-14.65230309,0,-10.20094755
97,0,3820,-12.66406722,-15.00303262,0,-12.52461188
97,0,3835,-9.046196506,-14.11926173,0,-8.874639785
97,0,3850,-12.38804489,-13.87213025,0,-12.20622963
97,0,3865,-7.707578197,-13.83972326,0,-7.524372029
97,0,3880,-6.697626462,-13.38171799,0,-6.493557956
97,0,3895,-7.581669339,-13.85264983,0,-7.399019277
97,0,3910,-6.35828079,-12.27297108,0,-6.093013904
97,0,3925,-5.411101488,-13.54723065,0,-5.214838946
97,0,3940,-7.533193833,-15.27856322,0,-7.402441575
97,0,3955,-5.443075219,-12.83518141,0,-5.210895963
97,0,3970,-7.334475925,-13.82215699,0,-7.150511276
97,0,3985,-8.187529644,-15.56785421,0,-8.065322978
97,0,4000,-5.502000146,-13.6777452,0,-5.311677185
98,0,1000,-13.64277816,-1.089733111,0,-7.104657164
98,0,1015,-17.48526005,-0.931821074,0,-10.34315896
98,0,1030,-16.01695221,-1.380808267,0,-10.36831579
98,0,1045,-15.88423432,-3.002702349,0,-12.86632345
98,0,1060,-15.90213299,-7.139565418,0,-14.96970487
98,0,1075,-14.4653728,-3.468976406,0,-11.86990075
98,0,1090,-13.51655015,-1.637742087,0,-8.487993961
98,0,1105,-16.5545592,-1.531664822,0,-11.28500552
98,0,1120,-16.33230059,-2.432491229,0,-12.65534546
98,0,1135,-12.40849474,-5.961614812,0,-11.13926629
98,0,1150,-9.315628797,-6.001261553,0,-8.059776128
98,0,1165,-9.20101523,-2.597517288,0,-5.734538403
98,0,1180,-10.42645523,-1.613412034,0,-5.34430476
98,0,1195,-12.89883561,-1.418219885,0,-7.34859822
98,0,1210,-18.25116451,-2.111648234,0,-14.10640972
98,0,1225,-18.35385557,-4.722533853,0,-16.56839748
98,0,1240,-12.71511526,-6.643925958,0,-11.65509206
98,0,1255,-9.289829414,-3.044537444,0,-6.313499144
98,0,1270,-8.008089592,-1.781152241,0,-3.277075553
98,0,1285,-10.34114846,-1.610552537,0,-5.252635532
98,0,1300,-11.29407719,-2.034732458,0,-7.023589469
98,0,1315,-12.97154397,-4.479831072,0,-11.0572657
98,0,1330,-13.44327218,-8.839465877,0,-12.83530292
98,0,1345,-10.52902309,-5.028818718,0,-8.891401251
98,0,1360,-9.339732485,-2.492408363,0,-5.74131399
98,0,1375,-9.384506817,-1.783997784,0,-4.659099754
98,0,1390,-10.91582571,-2.247336996,0,-6.97934369
98,0,1405,-9.00262855,-5.026576251,0,-7.36397924
98,0,1420,-8.971461995,-12.63954462,0,-8.728279542
98,0,1435,-18.18000961,-6.574219441,0,-17.1005173
98,0,1450,-9.303368985,-3.787723226,0,-6.952229664
98,0,1465,-6.838627008,-2.784741141,0,-3.590408573
98,0,1480,-6.930172957,-3.008010549,0,-3.917582385
98,0,1495,-6.676235727,-4.746793165,0,-4.903061762
98,0,1510,-5.786056761,-11.71491687,0,-5.483120402
98,0,1525,-6.988987744,-8.809649515,0,-6.376520462
98,0,1540,-16.17751838,-3.864405518,0,-13.88064062
98,0,1555,-6.554783853,-2.295980486,0,-2.689090723
98,0,1570,-6.34141975,-2.911591052,0,-3.230115096
98,0,1585,-6.88211154,-6.696746777,0,-5.83657779
98,0,1600,-3.9694633,-18.16368855,0,-3.90266722
98,0,1615,-3.119863063,-10.98176765,0,-2.758841115
98,0,1630,-3.467765392,-6.512964981,0,-2.370830805
98,0,1645,-5.392848805,-4.205929075,0,-3.319071693
98,0,1660,-9.76451775,-6.602186614,0,-8.692884763
98,0,1675,-10.77821175,-7.891651833,0,-10.00809589
98,0,1690,-5.286960287,-5.868281711,0,-3.985589447
98,0,1705,-5.171898098,-6.317963226,0,-4.017273134
98,0,1720,-5.255066975,-7.37928457,0,-4.378137234
98,0,1735,-4.773163927,-8.180274911,0,-4.056891324
98,0,1750,-4.078303693,-7.950157973,0,-3.319448469
98,0,1765,-3.642386759,-8.272452947,0,-2.942437535
98,0,1780,-3.229897942,-8.940952941,0,-2.636975477
98,0,1795,-3.084508409,-8.886880664,0,-2.483619284
98,0,1810,-2.755699392,-9.015310075,0,-2.173548233
98,0,1825,-2.761369291,-9.712093057,0,-2.270593974
98,0,1840,-2.437707465,-10.13277833,0,-1.99463821
98,0,1855,-2.227412305,-10.26927456,0,-1.798751663
98,0,1870,-2.310541181,-10.79523494,0,-1.932966573
98,0,1885,-2.462634318,-11.44915441,0,-2.139853315
98,0,1900,-2.343224144,-11.805945,0,-2.046790714
98,0,1915,-2.12088293,-11.97660568,0,-1.836255066
98,0,1930,-1.694604378,-12.72126801,0,-1.456082047
98,0,1945,-1.445119244,-13.33085236,0,-1.23858851
98,0,1960,-1.501598198,-13.63200284,0,-1.309214755
98,0,1975,-1.399656967,-14.36759739,0,-1.237814851
98,0,1990,-1.575946853,-15.18729917,0,-1.442374712
98,0,2005,-1.459900154,-15.16456459,0,-1.325616002
98,0,2020,-1.343651495,-15.73681473,0,-1.226171589
98,0,2035,-1.386093719,-15.99381294,0,-1.275450854
98,0,2050,-1.102747278,-15.51059075,0,-0.97889525
98,0,2065,-1.251251592,-16.01547925,0,-1.141166371
98,0,2080,-1.92146253,-17.17165697,0,-1.837358456
98,0,2095,-2.149425984,-16.60304523,0,-2.053426048
98,0,2110,-2.570761244,-17.60080022,0,-2.494640192
98,0,2125,-2.512423156,-19.98689566,0,-2.468642533
98,0,2140,-2.87845653,-20.73685219,0,-2.841648873
98,0,2155,-2.997762222,-20.12447873,0,-2.955353504
98,0,2170,-3.115146123,-21.17664831,0,-3.081896947
98,0,2185,-2.766174172,-22.41117487,0,-2.741175545
98,0,2200,-1.96305421,-19.64122366,0,-1.915626608
98,0,2215,-1.49512579,-16.23995133,0,-1.390653206
98,0,2230,-1.184584731,-16.11359127,0,-1.076989295
98,0,2245,-1.090276862,-15.74793068,0,-0.973101354
98,0,2260,-0.662151549,-13.32018921,0,-0.455100804
98,0,2275,-0.533397794,-12.93095726,0,-0.30641749
98,0,2290,0.117175769,-13.87173461,0,0.299007946
98,0,2305,0.255784815,-12.84480845,0,0.487436009
98,0,2320,0.691583363,-12.41919874,0,0.947803016
98,0,2335,0.886645771,-13.86797344,0,1.068638837
98,0,2350,1.112126114,-14.41854009,0,1.272045733
98,0,2365,1.380672402,-13.47592377,0,1.580259786
98,0,2380,1.724716114,-14.12729648,0,1.895949403
98,0,2395,2.032748967,-15.38239646,0,2.160366373
98,0,2410,2.040856389,-13.37521569,0,2.245237966
98,0,2425,2.029303273,-12.0545612,0,2.308701211
98,0,2440,1.997981305,-12.05968653,0,2.277038888
98,0,2455,1.923588766,-10.41326807,0,2.337581501
98,0,2470,1.912850451,-9.200639282,0,2.469054054
98,0,2485,1.83273423,-9.391683835,0,2.363475387
98,0,2500,1.51532026,-8.443707659,0,2.186001465
98,0,2515,1.494238004,-8.211066855,0,2.205012372
98,0,2530,1.333144061,-8.544994768,0,1.987138875
98,0,2545,0.954534554,-8.446669393,0,1.624721367
98,0,2560,0.488639916,-8.818885364,0,1.099710098
98,0,2575,-0.015391866,-9.87613668,0,0.456166255
98,0,2590,-0.536264327,-10.55354806,0,-0.136055859
98,0,2605,-1.050521535,-10.55641767,0,-0.650589972
98,0,2620,-1.354126024,-9.849097672,0,-0.879455891
98,0,2635,-1.691566065,-9.4254096,0,-1.165189705
98,0,2650,-1.755309066,-8.486555096,0,-1.091742057
98,0,2665,-2.357350022,-7.17965154,0,-1.434467434
98,0,2680,-2.660431221,-7.092760758,0,-1.716718613
98,0,2695,-2.508607355,-7.04348569,0,-1.552850197
98,0,2710,-2.257592061,-6.512221917,0,-1.160443938
98,0,2725,-2.652105534,-7.088000225,0,-1.70723669
98,0,2740,-2.882870044,-8.164882323,0,-2.163831649
98,0,2755,-3.172427176,-8.434202917,0,-2.500156721
98,0,2770,-3.377672721,-9.011795991,0,-2.795017253
98,0,2785,-4.728302373,-9.443296706,0,-4.204225483
98,0,2800,-4.998739136,-8.696461407,0,-4.368868854
98,0,2815,-7.274428749,-7.5130444,0,-6.426872116
98,0,2830,-6.247478312,-7.170241692,0,-5.322364784
98,0,2845,-5.526967749,-6.924929959,0,-4.541523031
98,0,2860,-4.893752014,-6.908878312,0,-3.904209231
98,0,2875,-4.684317195,-7.345758195,0,-3.799850335
98,0,2890,-3.428959261,-7.783456772,0,-2.637535549
98,0,2905,-3.305722362,-9.252316741,0,-2.756532109
98,0,2920,-3.468654722,-9.741877647,0,-2.981429124
98,0,2935,-3.481467853,-7.883940923,0,-2.709854341
98,0,2950,-3.114429454,-7.273712185,0,-2.21352229
98,0,2965,-2.417781113,-7.430825505,0,-1.552300429
98,0,2980,-2.529353268,-6.103137968,0,-1.307133642
98,0,2995,-2.873146393,-6.668010156,0,-1.819757669
98,0,3010,-3.030373359,-8.595971622,0,-2.384606942
98,0,3025,-3.542301976,-9.827377016,0,-3.065116239
98,0,3040,-1.505385395,-9.440377579,0,-0.980933968
98,0,3055,-1.066742794,-8.654546492,0,-0.430293877
98,0,3070,-0.752486004,-7.397269868,0,0.120429691
98,0,3085,-0.900172889,-6.475650239,0,0.207543303
98,0,3100,-1.495920795,-7.006099448,0,-0.530910858
98,0,3115,-2.158391578,-9.992093231,0,-1.699937253
98,0,3130,-4.119471541,-12.69115238,0,-3.879242698
98,0,3145,-8.124539446,-9.571452186,0,-7.616629004
98,0,3160,-7.299252785,-8.050235045,0,-6.559245649
98,0,3175,-4.158106086,-7.143051247,0,-3.226512369
98,0,3190,-3.834314236,-7.514852847,0,-2.987147229
98,0,3205,-2.215395107,-10.46538534,0,-1.806580728
98,0,3220,-1.250167795,-15.25280962,0,-1.118625977
98,0,3235,-0.324515345,-11.52541405,0,-0.007562866
98,0,3250,-0.266727621,-9.126688162,0,0.299678656
98,0,3265,-0.369514579,-8.024030375,0,0.375378079
98,0,3280,-0.772131833,-8.623476827,0,-0.13075881
98,0,3295,-2.137899099,-13.27925661,0,-1.928839704
98,0,3310,-6.385525324,-15.84921357,0,-6.271086782
98,0,3325,-6.847173862,-9.63720617,0,-6.347352141
98,0,3340,-5.182131639,-8.260873763,0,-4.480154228
98,0,3355,-4.213122087,-9.26219904,0,-3.665262242
98,0,3370,-3.184715007,-8.953725817,0,-2.593657864
98,0,3385,-2.67884584,-10.95322991,0,-2.31534135
98,0,3400,-2.72885445,-12.73627257,0,-2.491177702
98,0,3415,-2.196196322,-8.863373519,0,-1.591808135
98,0,3430,-2.703427066,-7.084944539,0,-1.757815227
98,0,3445,-4.588032405,-8.082112896,0,-3.853921555
98,0,3460,-6.823319139,-8.01304249,0,-6.076367497
98,0,3475,-7.011945969,-7.5349037,0,-6.169085682
98,0,3490,-8.766241191,-7.82218643,0,-7.982518003
98,0,3505,-8.92952769,-8.919640178,0,-8.33347872
98,0,3520,-7.242819652,-9.009659328,0,-6.659857321
98,0,3535,-6.762087224,-9.935382485,0,-6.297272886
98,0,3550,-9.112074507,-12.76132927,0,-8.875802971
98,0,3565,-5.691274981,-12.8720086,0,-5.461109114
98,0,3580,-6.635541698,-13.87841875,0,-6.453995087
98,0,3595,-4.769870638,-14.39341737,0,-4.609005852
98,0,3610,-8.30243672,-14.76715794,0,-8.15506427
98,0,3625,-9.020916023,-15.15790515,0,-8.886422579
